Commit	Status
e507b3d655f189b6382af2000caf319468f847b4	{"cargo":"test-fail","rustbook":"test-fail","reference":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","book":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","embedded-book":"test-pass"}
6e8f677c6a20bee7025f6c0a93a7dc9daced92bc	{"cargo":"test-fail","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","reference":"test-pass","cargotest":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass"}
84a9f4c6e6f0f02bff9acc9a5e0305a1554a87fc	{"cargo":"test-fail","edition-guide":"test-pass","book":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","reference":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail"}
83995f320c13c05a70b460ac1cf5d9d87b497f1e	{"book":"test-pass","reference":"test-pass","nomicon":"test-pass","cargo":"test-fail","rustbook":"test-fail","cargotest":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass"}
b2515fa741eea89b82a2c94048f934bbcbd3bd48	{"rust-by-example":"test-pass","reference":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","nomicon":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","book":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail"}
bb90f810703af79f6d4006d455bbb6782838854b	{"nomicon":"test-pass","rustbook":"test-fail","reference":"test-pass","book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","cargotest":"test-fail","embedded-book":"test-pass"}
6d32b298edd0b902df1dbffa190bf32a3ec49cde	{"cargotest":"test-fail","lld-wrapper":"test-fail","cargo":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","reference":"test-pass","nomicon":"test-pass"}
0b84f18b24c8cb9a2f83b21c0d93c54ea4bb76e8	{"rust-by-example":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","embedded-book":"test-pass","edition-guide":"test-pass","cargo":"test-fail","cargotest":"test-fail","book":"test-pass","nomicon":"test-pass","reference":"test-pass"}
f6faef447536204549eb47f12884d3e229fe87d3	{"lld-wrapper":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","cargotest":"test-fail","book":"test-pass","reference":"test-pass"}
cedbe5c715c1fa9359683c5f108bed2054ac258b	{"edition-guide":"test-pass","rust-by-example":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","rustbook":"test-fail","reference":"test-pass","cargo":"test-fail","book":"test-pass","nomicon":"test-pass","embedded-book":"test-pass"}
a517049d8cd49b1a81249f68cdf24ecbadaf7e0d	{"edition-guide":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","book":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","reference":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","nomicon":"test-pass"}
f3284dc3ad9254236d296daa1285dd273b492b01	{"rustbook":"test-fail","cargo":"test-fail","lld-wrapper":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","nomicon":"test-pass","reference":"test-pass","book":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass"}
fef2f5907f4d59586e47be182d42c7a934dc3156	{"embedded-book":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","reference":"test-pass","nomicon":"test-pass","rustbook":"test-fail","cargo":"test-fail","lld-wrapper":"test-fail"}
191dc54dbf234210ea4b2cb22b69483f26a33b40	{"embedded-book":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","edition-guide":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","cargotest":"test-fail","book":"test-pass","rustbook":"test-fail","reference":"test-pass"}
4e78abb437a0478d1f42115198ee45888e5330fd	{"book":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","reference":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail","cargo":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass"}
93dd62024113acb782812189d01e8e239da150e7	{"rust-by-example":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","cargotest":"test-fail","book":"test-pass","embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
9f48a8544799c65a597302886d5143456fcb340f	{"rustbook":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail","edition-guide":"test-pass","cargo":"test-fail","cargotest":"test-fail","book":"test-pass","rust-by-example":"test-pass","reference":"test-pass"}
c587fd418521c841f8683c58872293475b8d9b3b	{"embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","reference":"test-pass","rust-by-example":"test-pass","book":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","nomicon":"test-pass","cargo":"test-fail"}
9847c6406dc8182abb417b69000fcd0bc5f4a1b7	{"embedded-book":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","reference":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","nomicon":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","book":"test-pass"}
1bd043098e05839afb557bd7a2858cb09a4054ca	{"rust-by-example":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","cargo":"test-fail","cargotest":"test-fail","rustbook":"test-fail","book":"test-pass","edition-guide":"test-pass","reference":"test-pass"}
7e02fd825198e9a958bac085506890a895498aa0	{"book":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail"}
41cb42a370b35707a75c79ff9ab6af1191b638fb	{"lld-wrapper":"test-fail","reference":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","cargo":"test-fail"}
f7dd70c3c9edeecdbedf4d80c83317c50a817756	{"embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","cargotest":"test-fail","reference":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","book":"test-pass"}
3f8c8f51f777f4fab14074cde975bc4bbce3ca5a	{"embedded-book":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","cargotest":"test-fail","edition-guide":"test-pass","book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail"}
1baf77aad0328c9a2fac290e604ee54d23c81a66	{"rustbook":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","reference":"test-pass","cargotest":"test-fail","book":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail"}
8550f15e148407159af401e02b1d9259762b3496	{"lld-wrapper":"test-fail","rust-by-example":"test-pass","book":"test-pass","reference":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","cargotest":"test-fail","cargo":"test-fail"}
668bf8c5932933255ba278f50fdbe308f7abe60f	{"rust-by-example":"test-pass","lld-wrapper":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","reference":"test-pass","cargo":"test-fail","cargotest":"test-fail","book":"test-pass","embedded-book":"test-pass"}
0fe46eed7a3bc8d487fd41e8c7f4c4fc8868fe94	{"rust-by-example":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","cargotest":"test-fail","cargo":"test-fail","nomicon":"test-pass","reference":"test-pass","book":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail"}
f0727758d101edc92f970a6617b2f26e826777c7	{"rust-by-example":"test-pass","cargotest":"test-fail","reference":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","cargo":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail"}
9558cdaf2e6a44e09e06c141084ca73f9742b623	{"nomicon":"test-pass","rust-by-example":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","edition-guide":"test-pass","book":"test-pass","cargotest":"test-fail","reference":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
d1fb1755aa4e05a5addb5ca2d1d49f09da76a2d5	{"rustbook":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","reference":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","cargotest":"test-fail","cargo":"test-fail","book":"test-pass"}
a76e44c651cadc729b32e9a5844e736d0cf81137	{"cargotest":"test-fail","reference":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","edition-guide":"test-pass","book":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","rustbook":"test-fail"}
f320f42c593b4353ea47448805f009ca0646cb06	{"lld-wrapper":"test-fail","rustbook":"test-fail","reference":"test-pass","cargo":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","book":"test-pass","cargotest":"test-fail"}
e926021aec206e11a6c3c79134c339bb0b0d97b5	{"edition-guide":"test-pass","reference":"test-pass","cargo":"test-fail","embedded-book":"test-pass","lld-wrapper":"test-fail","book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","cargotest":"test-fail","nomicon":"test-pass"}
e877e2a2c9a39103410ab94a7db4747af4497585	{"cargotest":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","reference":"test-pass","cargo":"test-fail","rustbook":"test-fail","book":"test-pass","embedded-book":"test-pass","lld-wrapper":"test-fail"}
69e97df5ce571a777acd654ec3697ae8d25962ea	{"nomicon":"test-pass","reference":"test-pass","cargotest":"test-fail","rustbook":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail"}
5d74bca5b5c1652d6391cd6976d5767061d671cb	{"cargotest":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","book":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","reference":"test-pass"}
22d41ae90facbffdef9115809e8b6c1f71ebbf7c	{"book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail","lld-wrapper":"test-fail","nomicon":"test-pass","cargo":"test-fail","reference":"test-pass","embedded-book":"test-pass"}
7646ece98831027694ffcc89cff514ee5da77c4e	{"edition-guide":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargotest":"test-fail","nomicon":"test-pass","book":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","embedded-book":"test-pass","cargo":"test-fail"}
6ed4136c7239eef1c7ddc0b49f550b428f576007	{"rust-by-example":"test-pass","nomicon":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","rustbook":"test-fail","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","reference":"test-pass","cargotest":"test-fail"}
42857db66dcc0ab71b38de119e02deecef36916d	{"cargotest":"test-fail","edition-guide":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","reference":"test-pass","rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass"}
766c0c0b83d4e391c6882f5af2c690888edcf42a	{"rustbook":"test-fail","reference":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","edition-guide":"test-pass"}
9334ec93541fd6963a3bfa2d2d09e3e33ac93131	{"lld-wrapper":"test-fail","cargotest":"test-fail","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","cargo":"test-fail"}
c5035271acc7e140893c1dcdb5a83bf4ddf04593	{"embedded-book":"test-pass","rust-by-example":"test-pass","cargotest":"test-fail","rustbook":"test-fail","book":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","reference":"test-pass"}
ac89e1615d78a9a89bf35047ae4413fcc1c8e875	{"book":"test-pass","reference":"test-pass","nomicon":"test-pass","cargotest":"test-fail","edition-guide":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","cargo":"test-fail"}
734a0d0aa0d5cab60f94f6d0c6a014dae12915f1	{"embedded-book":"test-pass","reference":"test-pass","edition-guide":"test-pass","cargo":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail","nomicon":"test-pass","book":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail"}
84382dd10a403f96adf523a59284e51b930690cb	{"embedded-book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","lld-wrapper":"test-fail","nomicon":"test-pass","reference":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargo":"test-fail","book":"test-pass"}
296c7a683cb7faafea3dd6905860cdeeae13598e	{"rustbook":"test-fail","cargo":"test-fail","edition-guide":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","book":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass"}
a8b905cd78c4ddfa4a7a517ada260506af4adfad	{"cargo":"test-fail","rustbook":"test-fail","cargotest":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","lld-wrapper":"test-fail","reference":"test-pass","edition-guide":"test-pass","book":"test-pass"}
25ed43ddf3e03835e5a2f2c25463ceea17a66ae5	{"cargo":"test-fail","rustbook":"test-fail","lld-wrapper":"test-fail","rust-by-example":"test-pass","book":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","reference":"test-pass","nomicon":"test-pass","cargotest":"test-fail"}
738df13e8a73d6d95ddec81b7393b2d2a64b7e93	{"embedded-book":"test-pass","lld-wrapper":"test-fail","cargotest":"test-fail","book":"test-pass","nomicon":"test-pass","cargo":"test-fail","reference":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass"}
b60f7b51a27dfd9cbc5ecaa56ee679cd1b67f4c4	{"lld-wrapper":"test-fail","reference":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass","cargo":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","cargotest":"test-fail"}
4535d33e337104e7961ca7f2086627cbb07919dd	{"nomicon":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","rust-by-example":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","reference":"test-pass"}
c9228aeaba61f57d425593f4cbbc26e4a6750a9d	{"cargotest":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","cargo":"test-fail","lld-wrapper":"test-fail","book":"test-pass"}
c75b6bdb3751630f73d4d241338d2570a83dc3bd	{"rust-by-example":"test-pass","lld-wrapper":"test-fail","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","reference":"test-pass","cargo":"test-fail","cargotest":"test-fail","nomicon":"test-pass","book":"test-pass"}
4354192429729d64f205e5021b6e793ea77e65c4	{"edition-guide":"test-pass","rust-by-example":"test-pass","cargo":"test-fail","book":"test-pass","cargotest":"test-fail","embedded-book":"test-pass","lld-wrapper":"test-fail","nomicon":"test-pass","rustbook":"test-fail","reference":"test-pass"}
2e4ec0bb3dd8f60638fd2e89c4477e3acc516717	{"rustbook":"test-fail","nomicon":"test-pass","lld-wrapper":"test-fail","cargo":"test-fail","book":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","reference":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass"}
58eefc33adf769a1abe12ad94b3e6811185b4ce5	{"embedded-book":"test-pass","nomicon":"test-pass","lld-wrapper":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","cargotest":"test-fail","book":"test-pass","reference":"test-pass","cargo":"test-fail","rustbook":"test-fail"}
b60e31b673b0d36c50f8e0a3b6f8f077221d983d	{"rust-by-example":"test-pass","reference":"test-pass","nomicon":"test-pass","book":"test-pass","cargo":"test-fail","rustbook":"test-fail","lld-wrapper":"test-fail","embedded-book":"test-pass","cargotest":"test-fail","edition-guide":"test-pass"}
